oil_gas,district,lease_no,gas_mcf_d,oil_bbl_d,window,months_present
O,09,18566,0.0,0.0,202512-202605,0
O,10,04029,0.0,0.0,202512-202605,0
O,10,25290,0.0,0.0,202512-202605,0
O,10,07361,0.0,0.0,202512-202605,0
G,10,177086,0.0,0.0,202512-202605,0
G,10,135018,0.0,0.0,202512-202605,0
G,10,118797,0.0,0.0,202512-202605,0
G,10,133172,0.0,0.0,202512-202605,0
G,09,220295,0.0,0.0,202512-202605,0
G,10,205783,0.0,0.0,202512-202605,0
G,10,099415,0.0,0.0,202512-202605,0
G,10,189113,0.0,0.0,202512-202605,0
G,10,244111,0.0,0.0,202512-202605,0
G,10,172686,0.0,0.0,202512-202605,0
G,10,118876,0.0,0.0,202512-202605,0
G,10,250220,0.0,0.0,202512-202605,0
O,10,30893,0.0,0.0,202512-202605,0
O,10,43114,0.0,0.0,202512-202605,0
O,10,39268,0.0,0.0,202512-202605,0
O,10,42208,0.0,0.0,202512-202605,0
O,10,43977,0.0,0.0,202512-202605,0
O,10,41882,0.0,0.0,202512-202605,0
O,10,40311,0.0,0.0,202512-202605,0
O,10,35843,0.0,0.0,202512-202605,0
O,10,41349,0.0,0.0,202512-202605,0
O,10,30846,0.0,0.0,202512-202605,0
O,09,07527,0.0,0.0,202512-202605,0
O,10,41955,0.0,0.0,202512-202605,0
O,10,42694,0.0,0.0,202512-202605,0
O,10,41788,0.0,0.0,202512-202605,0
O,10,42672,0.0,0.0,202512-202605,0
O,10,04068,0.0,0.0,202512-202605,0
O,10,04701,0.0,0.0,202512-202605,0
O,10,39231,0.0,0.0,202512-202605,0
O,10,47075,0.0,0.0,202512-202605,0
O,10,42666,0.0,0.0,202512-202605,0
O,10,43178,0.0,0.0,202512-202605,0
O,10,27617,0.0,0.0,202512-202605,0
G,10,195533,0.0,0.0,202512-202605,0
G,10,184498,0.0,0.0,202512-202605,0
G,10,225838,0.0,0.0,202512-202605,0
G,10,274132,0.0,0.0,202512-202605,0
G,10,032436,0.0,0.0,202512-202605,0
O,10,21899,0.0,0.0,202512-202605,0
O,10,23891,0.0,0.0,202512-202605,0
O,10,32244,0.0,0.0,202512-202605,0
O,10,33078,0.0,0.0,202512-202605,0
O,10,33305,0.0,0.0,202512-202605,0
O,10,33407,0.0,0.0,202512-202605,0
O,10,40421,0.0,0.0,202512-202605,0
O,10,22165,0.0,0.0,202512-202605,0
O,10,43450,0.0,0.0,202512-202605,0
O,10,23392,0.0,0.0,202512-202605,0
O,10,28997,0.0,0.0,202512-202605,0
O,10,20496,0.0,0.0,202512-202605,0
O,11,61359,0.0,0.0,202512-202605,0
O,10,32647,0.0,0.0,202512-202605,0
O,10,33140,0.0,0.0,202512-202605,0
O,10,23419,0.0,0.0,202512-202605,0
O,10,44060,0.0,0.0,202512-202605,0
O,10,32149,0.0,0.0,202512-202605,0
O,10,33465,0.0,0.0,202512-202605,0
O,10,33485,0.0,0.0,202512-202605,0
O,10,35873,0.0,0.0,202512-202605,0
O,11,62432,0.0,0.0,202512-202605,0
O,10,23821,0.0,0.0,202512-202605,0
O,10,23842,0.0,0.0,202512-202605,0
O,10,40486,0.0,0.0,202512-202605,0
O,10,39749,0.0,0.0,202512-202605,0
O,10,33031,0.0,0.0,202512-202605,0
O,10,33092,0.0,0.0,202512-202605,0
O,10,33420,0.0,0.0,202512-202605,0
O,10,44929,0.0,0.0,202512-202605,0
O,10,45584,0.0,0.0,202512-202605,0
O,10,46860,0.0,0.0,202512-202605,0
O,10,42350,0.0,0.0,202512-202605,0
O,10,41484,0.0,0.0,202512-202605,0
O,10,32912,0.0,0.0,202512-202605,0
O,10,43721,0.0,0.0,202512-202605,0
O,10,45219,0.0,0.0,202512-202605,0
O,10,27580,0.0,0.0,202512-202605,0
O,10,44920,0.0,0.0,202512-202605,0
O,10,45067,0.0,0.0,202512-202605,0
O,10,37728,0.0,0.0,202512-202605,0
O,10,30006,0.0,0.0,202512-202605,0
O,10,45492,0.0,0.0,202512-202605,0
O,10,16319,0.0,0.0,202512-202605,0
O,09,13818,0.0,0.0,202512-202605,0
O,09,14313,0.0,0.0,202512-202605,0
O,10,31814,0.0,0.0,202512-202605,0
O,10,29880,0.0,0.0,202512-202605,0
O,09,18203,0.0,0.0,202512-202605,0
O,10,45107,0.0,0.0,202512-202605,0
O,10,35276,0.0,0.0,202512-202605,0
O,10,45042,0.0,0.0,202512-202605,0
O,10,06860,0.0,0.0,202512-202605,0
O,10,33076,0.0,0.0,202512-202605,0
O,10,06471,0.0,0.0,202512-202605,0
O,10,41093,0.0,0.0,202512-202605,0
O,10,24179,0.0,0.0,202512-202605,0
O,10,38227,0.0,0.0,202512-202605,0
O,10,31222,0.0,0.0,202512-202605,0
O,10,40075,0.0,0.0,202512-202605,0
O,10,33080,0.0,0.0,202512-202605,0
O,10,33405,0.0,0.0,202512-202605,0
O,10,32207,0.0,0.0,202512-202605,0
O,10,44976,0.0,0.0,202512-202605,0
O,10,45162,0.0,0.0,202512-202605,0
O,10,34170,0.0,0.0,202512-202605,0
O,09,14470,0.0,0.0,202512-202605,0
O,10,21034,0.0,0.0,202512-202605,0
O,10,40331,0.0,0.0,202512-202605,0
O,09,18777,0.0,0.0,202512-202605,0
O,10,41979,0.0,0.0,202512-202605,0
O,10,26998,0.0,0.0,202512-202605,0
O,10,46431,0.0,0.0,202512-202605,0
O,10,44877,0.0,0.0,202512-202605,0
O,10,20247,0.0,0.0,202512-202605,0
O,10,21903,0.0,0.0,202512-202605,0
O,10,27087,0.0,0.0,202512-202605,0
O,10,31586,0.0,0.0,202512-202605,0
O,10,33659,0.0,0.0,202512-202605,0
O,10,33736,0.0,0.0,202512-202605,0
O,09,13854,0.0,0.0,202512-202605,0
O,10,45404,0.0,0.0,202512-202605,0
O,10,42069,0.0,0.0,202512-202605,0
O,10,32670,0.0,0.0,202512-202605,0
O,10,38642,0.0,0.0,202512-202605,0
O,10,41994,0.0,0.0,202512-202605,0
O,09,14893,0.0,0.0,202512-202605,0
O,10,45034,0.0,0.0,202512-202605,0
O,10,45177,0.0,0.0,202512-202605,0
O,09,07340,0.0,0.0,202512-202605,0
O,10,04780,0.0,0.0,202512-202605,0
O,10,27393,0.0,0.0,202512-202605,0
G,09,032807,0.0,0.0,202512-202605,0
G,10,071323,0.0,0.0,202512-202605,0
G,10,275837,0.0,0.0,202512-202605,0
G,10,219376,0.0,0.0,202512-202605,0
O,10,22485,0.0,0.0,202512-202605,0
O,10,42203,0.0,0.0,202512-202605,0
O,10,30312,0.0,0.0,202512-202605,0
O,10,44031,0.0,0.0,202512-202605,0
O,10,28234,0.0,0.0,202512-202605,0
O,10,16402,0.0,0.0,202512-202605,0
O,10,23390,0.0,0.0,202512-202605,0
O,09,17865,0.0,0.0,202512-202605,0
O,10,20606,0.0,0.0,202512-202605,0
G,10,045023,0.0,0.0,202512-202605,0
G,10,040129,0.0,0.0,202512-202605,0
G,10,230761,0.0,0.0,202512-202605,0
G,10,075722,0.0,0.0,202512-202605,0
G,10,230234,0.0,0.0,202512-202605,0
O,10,37486,0.0,0.0,202512-202605,0
O,10,40457,0.0,0.0,202512-202605,0
O,10,26274,0.0,0.0,202512-202605,0
O,09,12469,0.0,0.0,202512-202605,0
O,10,32613,0.0,0.0,202512-202605,0
O,10,30439,0.0,0.0,202512-202605,0
O,10,25145,0.0,0.0,202512-202605,0
O,10,26866,0.0,0.0,202512-202605,0
O,10,33938,0.0,0.0,202512-202605,0
G,10,200075,0.0,0.0,202512-202605,0
G,10,122545,0.0,0.0,202512-202605,0
G,10,043802,0.0,0.0,202512-202605,0
G,10,212475,0.0,0.0,202512-202605,0
O,10,38253,0.0,0.0,202512-202605,0
O,10,22137,0.0,0.0,202512-202605,0
O,10,41166,0.0,0.0,202512-202605,0
O,10,26442,0.0,0.0,202512-202605,0
O,10,39568,0.0,0.0,202512-202605,0
O,10,32079,0.0,0.0,202512-202605,0
G,10,060492,0.0,0.0,202512-202605,0
G,10,020644,0.0,0.0,202512-202605,0
G,10,168021,0.0,0.0,202512-202605,0
G,10,237770,0.0,0.0,202512-202605,0
G,10,063788,0.0,0.0,202512-202605,0
G,10,049298,0.0,0.0,202512-202605,0
G,10,088427,0.0,0.0,202512-202605,0
O,10,22879,0.0,0.0,202512-202605,0
O,10,31172,0.0,0.0,202512-202605,0
O,10,20955,0.0,0.0,202512-202605,0
O,10,20332,0.0,0.0,202512-202605,0
O,10,03512,0.0,0.0,202512-202605,0
O,10,23403,0.0,0.0,202512-202605,0
O,09,15044,0.0,0.0,202512-202605,0
O,10,25452,0.0,0.0,202512-202605,0
O,10,17109,0.0,0.0,202512-202605,0
O,10,26798,0.0,0.0,202512-202605,0
O,10,39492,0.0,0.0,202512-202605,0
O,10,30603,0.0,0.0,202512-202605,0
O,10,30620,0.0,0.0,202512-202605,0
O,10,41610,0.0,0.0,202512-202605,0
O,10,03504,0.0,0.0,202512-202605,0
G,10,120129,0.0,0.0,202512-202605,0
G,10,272573,0.0,0.0,202512-202605,0
G,10,203078,0.0,0.0,202512-202605,0
G,10,075758,0.0,0.0,202512-202605,0
G,10,132480,0.0,0.0,202512-202605,0
G,10,096071,0.0,0.0,202512-202605,0
G,10,076113,0.0,0.0,202512-202605,0
G,10,267946,0.0,0.0,202512-202605,0
G,10,271714,0.0,0.0,202512-202605,0
G,10,076114,0.0,0.0,202512-202605,0
G,10,271449,0.0,0.0,202512-202605,0
G,10,101145,0.0,0.0,202512-202605,0
O,10,41536,0.0,0.0,202512-202605,0
O,10,37661,0.0,0.0,202512-202605,0
O,10,35288,0.0,0.0,202512-202605,0
O,10,44657,0.0,0.0,202512-202605,0
O,10,42841,0.0,0.0,202512-202605,0
O,10,36093,0.0,0.0,202512-202605,0
O,10,40384,0.0,0.0,202512-202605,0
O,10,44748,0.0,0.0,202512-202605,0
O,10,28543,0.0,0.0,202512-202605,0
O,10,27515,0.0,0.0,202512-202605,0
G,10,229176,0.0,0.0,202512-202605,0
G,10,030480,0.0,0.0,202512-202605,0
G,10,250832,0.0,0.0,202512-202605,0
G,10,262842,0.0,0.0,202512-202605,0
G,10,067626,0.0,0.0,202512-202605,0
G,09,118482,0.0,0.0,202512-202605,0
G,09,202459,0.0,0.0,202512-202605,0
G,10,157746,0.0,0.0,202512-202605,0
G,10,049231,0.0,0.0,202512-202605,0
G,10,049279,0.0,0.0,202512-202605,0
G,09,202461,0.0,0.0,202512-202605,0
O,10,39110,0.0,0.0,202512-202605,0
O,10,42050,0.0,0.0,202512-202605,0
O,09,04890,0.0,0.0,202512-202605,0
O,09,14060,0.0,0.0,202512-202605,0
O,09,08386,0.0,0.0,202512-202605,0
O,09,08319,0.0,0.0,202512-202605,0
O,10,21356,0.0,0.0,202512-202605,0
O,09,16973,0.0,0.0,202512-202605,0
O,09,13947,0.0,0.0,202512-202605,0
O,09,14095,0.0,0.0,202512-202605,0
O,10,43882,0.0,0.0,202512-202605,0
O,09,12145,0.0,0.0,202512-202605,0
O,10,21083,0.0,0.0,202512-202605,0
O,10,21408,0.0,0.0,202512-202605,0
O,09,03545,0.0,0.0,202512-202605,0
O,09,17131,0.0,0.0,202512-202605,0
O,09,04794,0.0,0.0,202512-202605,0
O,09,08063,0.0,0.0,202512-202605,0
O,09,01181,0.0,0.0,202512-202605,0
O,10,21644,0.0,0.0,202512-202605,0
O,09,16606,0.0,0.0,202512-202605,0
O,09,16672,0.0,0.0,202512-202605,0
O,10,39533,0.0,0.0,202512-202605,0
O,09,06166,0.0,0.0,202512-202605,0
O,09,10229,0.0,0.0,202512-202605,0
O,09,10231,0.0,0.0,202512-202605,0
O,09,13908,0.0,0.0,202512-202605,0
O,09,15414,0.0,0.0,202512-202605,0
O,09,16300,0.0,0.0,202512-202605,0
O,10,21500,0.0,0.0,202512-202605,0
O,09,16611,0.0,0.0,202512-202605,0
O,09,17297,0.0,0.0,202512-202605,0
O,09,17097,0.0,0.0,202512-202605,0
O,09,17310,0.0,0.0,202512-202605,0
O,10,20694,0.0,0.0,202512-202605,0
O,10,21732,0.0,0.0,202512-202605,0
O,10,34877,0.0,0.0,202512-202605,0
O,10,37407,0.0,0.0,202512-202605,0
O,09,02524,0.0,0.0,202512-202605,0
O,09,07057,0.0,0.0,202512-202605,0
O,09,08892,0.0,0.0,202512-202605,0
O,10,30468,0.0,0.0,202512-202605,0
O,09,16391,0.0,0.0,202512-202605,0
O,09,16661,0.0,0.0,202512-202605,0
O,09,16965,0.0,0.0,202512-202605,0
O,09,16605,0.0,0.0,202512-202605,0
O,09,17921,0.0,0.0,202512-202605,0
O,10,43144,0.0,0.0,202512-202605,0
O,10,42249,0.0,0.0,202512-202605,0
O,09,10968,0.0,0.0,202512-202605,0
O,10,20745,0.0,0.0,202512-202605,0
O,09,02687,0.0,0.0,202512-202605,0
O,09,11087,0.0,0.0,202512-202605,0
O,09,16390,0.0,0.0,202512-202605,0
O,09,16609,0.0,0.0,202512-202605,0
O,09,16779,0.0,0.0,202512-202605,0
O,09,17314,0.0,0.0,202512-202605,0
G,10,109734,0.0,0.0,202512-202605,0
G,10,020552,0.0,0.0,202512-202605,0
G,10,271799,0.0,0.0,202512-202605,0
G,10,272549,0.0,0.0,202512-202605,0
O,10,42385,0.0,0.0,202512-202605,0
O,10,36274,0.0,0.0,202512-202605,0
O,10,39819,0.0,0.0,202512-202605,0
O,10,37162,0.0,0.0,202512-202605,0
O,10,41988,0.0,0.0,202512-202605,0
G,10,177960,0.0,0.0,202512-202605,0
O,10,41044,0.0,0.0,202512-202605,0
O,10,42817,0.0,0.0,202512-202605,0
G,10,037928,0.0,0.0,202512-202605,0
O,10,14940,0.0,0.0,202512-202605,0
O,10,40491,0.0,0.0,202512-202605,0
O,10,42984,0.0,0.0,202512-202605,0
O,10,37785,0.0,0.0,202512-202605,0
O,10,38416,0.0,0.0,202512-202605,0
O,10,42941,0.0,0.0,202512-202605,0
O,10,39771,0.0,0.0,202512-202605,0
O,10,40754,0.0,0.0,202512-202605,0
O,10,10845,0.0,0.0,202512-202605,0
O,10,32523,0.0,0.0,202512-202605,0
O,10,36970,0.0,0.0,202512-202605,0
G,10,124820,0.0,0.0,202512-202605,0
O,10,45491,0.0,0.0,202512-202605,0
O,10,35560,0.0,0.0,202512-202605,0
O,10,28591,0.0,0.0,202512-202605,0
O,10,33924,0.0,0.0,202512-202605,0
O,10,39263,0.0,0.0,202512-202605,0
O,10,34224,0.0,0.0,202512-202605,0
O,10,42710,0.0,0.0,202512-202605,0
O,10,39730,0.0,0.0,202512-202605,0
O,10,44091,0.0,0.0,202512-202605,0
O,10,04050,0.0,0.0,202512-202605,0
O,10,39636,0.0,0.0,202512-202605,0
O,10,10472,0.0,0.0,202512-202605,0
O,10,39716,0.0,0.0,202512-202605,0
O,10,42847,0.0,0.0,202512-202605,0
G,10,045359,0.0,0.0,202512-202605,0
G,10,059528,0.0,0.0,202512-202605,0
G,10,212873,0.0,0.0,202512-202605,0
G,10,060023,0.0,0.0,202512-202605,0
G,10,194480,0.0,0.0,202512-202605,0
O,10,21788,0.0,0.0,202512-202605,0
O,10,18520,0.0,0.0,202512-202605,0
O,10,23984,0.0,0.0,202512-202605,0
O,10,45571,0.0,0.0,202512-202605,0
O,10,21859,0.0,0.0,202512-202605,0
O,10,22854,0.0,0.0,202512-202605,0
O,10,31101,0.0,0.0,202512-202605,0
O,10,28839,0.0,0.0,202512-202605,0
O,10,34540,0.0,0.0,202512-202605,0
O,10,35275,0.0,0.0,202512-202605,0
O,10,43473,0.0,0.0,202512-202605,0
O,10,42533,0.0,0.0,202512-202605,0
O,10,44154,0.0,0.0,202512-202605,0
O,10,43938,0.0,0.0,202512-202605,0
O,10,30129,0.0,0.0,202512-202605,0
O,10,28946,0.0,0.0,202512-202605,0
O,10,32174,0.0,0.0,202512-202605,0
O,10,33767,0.0,0.0,202512-202605,0
O,10,43848,0.0,0.0,202512-202605,0
O,10,43940,0.0,0.0,202512-202605,0
O,10,44545,0.0,0.0,202512-202605,0
O,10,44582,0.0,0.0,202512-202605,0
O,10,44894,0.0,0.0,202512-202605,0
O,10,43929,0.0,0.0,202512-202605,0
O,10,44385,0.0,0.0,202512-202605,0
O,10,21969,0.0,0.0,202512-202605,0
O,10,39248,0.0,0.0,202512-202605,0
O,10,42496,0.0,0.0,202512-202605,0
O,10,31734,0.0,0.0,202512-202605,0
O,10,31792,0.0,0.0,202512-202605,0
O,10,32145,0.0,0.0,202512-202605,0
O,10,33042,0.0,0.0,202512-202605,0
O,10,35682,0.0,0.0,202512-202605,0
O,10,39383,0.0,0.0,202512-202605,0
O,10,42016,0.0,0.0,202512-202605,0
O,10,43613,0.0,0.0,202512-202605,0
O,10,43856,0.0,0.0,202512-202605,0
O,10,44370,0.0,0.0,202512-202605,0
O,10,44519,0.0,0.0,202512-202605,0
O,10,42486,0.0,0.0,202512-202605,0
O,10,29241,0.0,0.0,202512-202605,0
O,10,44077,0.0,0.0,202512-202605,0
O,10,28511,0.0,0.0,202512-202605,0
O,10,32989,0.0,0.0,202512-202605,0
O,10,33638,0.0,0.0,202512-202605,0
O,09,00259,0.0,0.0,202512-202605,0
O,09,14724,0.0,0.0,202512-202605,0
O,09,17008,0.0,0.0,202512-202605,0
O,09,18569,0.0,0.0,202512-202605,0
O,10,39812,0.0,0.0,202512-202605,0
O,10,22657,0.0,0.0,202512-202605,0
O,10,40790,0.0,0.0,202512-202605,0
O,10,44065,0.0,0.0,202512-202605,0
O,10,31816,0.0,0.0,202512-202605,0
O,10,44981,0.0,0.0,202512-202605,0
O,10,43916,0.0,0.0,202512-202605,0
O,10,44481,0.0,0.0,202512-202605,0
O,10,33766,0.0,0.0,202512-202605,0
O,10,35629,0.0,0.0,202512-202605,0
O,09,11193,0.0,0.0,202512-202605,0
O,09,16091,0.0,0.0,202512-202605,0
O,09,13836,0.0,0.0,202512-202605,0
O,10,36245,0.0,0.0,202512-202605,0
O,10,40076,0.0,0.0,202512-202605,0
O,10,43707,0.0,0.0,202512-202605,0
O,10,44330,0.0,0.0,202512-202605,0
O,10,43802,0.0,0.0,202512-202605,0
G,10,242117,0.0,0.0,202512-202605,0
G,10,121898,0.0,0.0,202512-202605,0
O,10,36088,0.0,0.0,202512-202605,0
O,10,41556,0.0,0.0,202512-202605,0
O,10,37767,0.0,0.0,202512-202605,0
O,10,22875,0.0,0.0,202512-202605,0
O,10,09762,0.0,0.0,202512-202605,0
O,09,17238,0.0,0.0,202512-202605,0
O,10,12063,0.0,0.0,202512-202605,0
O,10,40998,0.0,0.0,202512-202605,0
O,10,43177,0.0,0.0,202512-202605,0
G,10,057757,0.0,0.0,202512-202605,0
G,10,084435,0.0,0.0,202512-202605,0
G,10,154778,0.0,0.0,202512-202605,0
G,10,163450,0.0,0.0,202512-202605,0
G,10,053725,0.0,0.0,202512-202605,0
G,10,178108,0.0,0.0,202512-202605,0
O,10,35739,0.0,0.0,202512-202605,0
O,10,35460,0.0,0.0,202512-202605,0
O,10,29698,0.0,0.0,202512-202605,0
O,10,36371,0.0,0.0,202512-202605,0
O,10,41889,0.0,0.0,202512-202605,0
O,10,34133,0.0,0.0,202512-202605,0
O,10,37069,0.0,0.0,202512-202605,0
O,10,33253,0.0,0.0,202512-202605,0
G,10,185618,0.0,0.0,202512-202605,0
G,10,197925,0.0,0.0,202512-202605,0
G,10,242966,0.0,0.0,202512-202605,0
O,10,28494,0.0,0.0,202512-202605,0
O,10,25800,0.0,0.0,202512-202605,0
G,10,119161,0.0,0.0,202512-202605,0
G,10,055123,0.0,0.0,202512-202605,0
G,10,143351,0.0,0.0,202512-202605,0
G,10,187296,0.0,0.0,202512-202605,0
G,10,097348,0.0,0.0,202512-202605,0
G,10,115684,0.0,0.0,202512-202605,0
G,10,212733,0.0,0.0,202512-202605,0
G,10,244831,0.0,0.0,202512-202605,0
G,10,207798,0.0,0.0,202512-202605,0
G,10,084262,0.0,0.0,202512-202605,0
G,10,165207,0.0,0.0,202512-202605,0
O,10,27353,0.0,0.0,202512-202605,0
O,10,22102,0.0,0.0,202512-202605,0
O,10,30899,0.0,0.0,202512-202605,0
O,10,40996,0.0,0.0,202512-202605,0
O,10,40500,0.0,0.0,202512-202605,0
O,10,39282,0.0,0.0,202512-202605,0
O,09,06923,0.0,0.0,202512-202605,0
O,10,28719,0.0,0.0,202512-202605,0
O,10,29559,0.0,0.0,202512-202605,0
O,09,18062,0.0,0.0,202512-202605,0
O,10,25065,0.0,0.0,202512-202605,0
G,10,215968,0.0,0.0,202512-202605,0
G,10,243068,0.0,0.0,202512-202605,0
G,10,264509,0.0,0.0,202512-202605,0
O,10,23106,0.0,0.0,202512-202605,0
O,10,37297,0.0,0.0,202512-202605,0
O,10,43538,0.0,0.0,202512-202605,0
O,10,35983,0.0,0.0,202512-202605,0
O,10,38124,0.0,0.0,202512-202605,0
O,10,34260,0.0,0.0,202512-202605,0
G,10,263997,0.0,0.0,202512-202605,0
G,10,269178,0.0,0.0,202512-202605,0
G,10,115625,0.0,0.0,202512-202605,0
G,10,216550,0.0,0.0,202512-202605,0
G,10,246383,0.0,0.0,202512-202605,0
G,10,216552,0.0,0.0,202512-202605,0
G,10,115682,0.0,0.0,202512-202605,0
G,10,163055,0.0,0.0,202512-202605,0
G,10,103550,0.0,0.0,202512-202605,0
G,10,164405,0.0,0.0,202512-202605,0
G,10,253331,0.0,0.0,202512-202605,0
G,10,216547,0.0,0.0,202512-202605,0
O,09,05310,0.0,0.0,202512-202605,0
O,10,39402,0.0,0.0,202512-202605,0
O,09,14110,0.0,0.0,202512-202605,0
O,10,24448,0.0,0.0,202512-202605,0
O,09,16351,0.0,0.0,202512-202605,0
O,09,06161,0.0,0.0,202512-202605,0
O,09,12654,0.0,0.0,202512-202605,0
O,09,11952,0.0,0.0,202512-202605,0
O,09,14279,0.0,0.0,202512-202605,0
O,09,05316,0.0,0.0,202512-202605,0
O,10,34642,0.0,0.0,202512-202605,0
O,09,10924,0.0,0.0,202512-202605,0
O,09,05345,0.0,0.0,202512-202605,0
O,10,32908,0.0,0.0,202512-202605,0
O,09,16654,0.0,0.0,202512-202605,0
O,09,15025,0.0,0.0,202512-202605,0
O,09,12757,0.0,0.0,202512-202605,0
O,09,14172,0.0,0.0,202512-202605,0
O,09,15618,0.0,0.0,202512-202605,0
O,10,07331,0.0,0.0,202512-202605,0
O,10,35148,0.0,0.0,202512-202605,0
G,10,214512,0.0,0.0,202512-202605,0
G,10,206304,0.0,0.0,202512-202605,0
G,10,220952,0.0,0.0,202512-202605,0
G,10,260135,0.0,0.0,202512-202605,0
G,10,260491,0.0,0.0,202512-202605,0
G,10,020553,0.0,0.0,202512-202605,0
G,10,113327,0.0,0.0,202512-202605,0
G,10,260757,0.0,0.0,202512-202605,0
G,10,231037,0.0,0.0,202512-202605,0
G,10,202711,0.0,0.0,202512-202605,0
G,10,268106,0.0,0.0,202512-202605,0
O,10,35459,0.0,0.0,202512-202605,0
O,10,39261,0.0,0.0,202512-202605,0
O,10,24669,0.0,0.0,202512-202605,0
O,10,37208,0.0,0.0,202512-202605,0
O,10,40496,0.0,0.0,202512-202605,0
O,10,40753,0.0,0.0,202512-202605,0
O,10,40497,0.0,0.0,202512-202605,0
O,10,41540,0.0,0.0,202512-202605,0
O,10,32926,0.0,0.0,202512-202605,0
O,10,04742,0.0,0.0,202512-202605,0
O,10,28477,0.0,0.0,202512-202605,0
O,10,35859,0.0,0.0,202512-202605,0
O,10,04713,0.0,0.0,202512-202605,0
O,10,23802,0.0,0.0,202512-202605,0
O,10,37367,0.0,0.0,202512-202605,0
O,10,38647,0.0,0.0,202512-202605,0
O,10,40883,0.0,0.0,202512-202605,0
O,10,42422,0.0,0.0,202512-202605,0
O,10,04712,0.0,0.0,202512-202605,0
O,10,36565,0.0,0.0,202512-202605,0
O,10,05896,0.0,0.0,202512-202605,0
G,10,019606,0.0,0.0,202512-202605,0
G,10,216032,0.0,0.0,202512-202605,0
G,10,082492,0.0,0.0,202512-202605,0
O,10,29513,0.0,0.0,202512-202605,0
O,10,42993,0.0,0.0,202512-202605,0
O,10,22243,0.0,0.0,202512-202605,0
O,10,31715,0.0,0.0,202512-202605,0
O,10,30912,0.0,0.0,202512-202605,0
O,10,40330,0.0,0.0,202512-202605,0
O,11,65354,0.0,0.0,202512-202605,0
O,10,24703,0.0,0.0,202512-202605,0
O,10,30328,0.0,0.0,202512-202605,0
O,10,42363,0.0,0.0,202512-202605,0
O,10,42473,0.0,0.0,202512-202605,0
O,10,42504,0.0,0.0,202512-202605,0
O,10,42769,0.0,0.0,202512-202605,0
O,10,43109,0.0,0.0,202512-202605,0
O,10,25432,0.0,0.0,202512-202605,0
O,10,27921,0.0,0.0,202512-202605,0
O,10,34750,0.0,0.0,202512-202605,0
O,10,30634,0.0,0.0,202512-202605,0
O,10,40727,0.0,0.0,202512-202605,0
O,09,05129,0.0,0.0,202512-202605,0
O,10,43285,0.0,0.0,202512-202605,0
O,09,14741,0.0,0.0,202512-202605,0
O,10,33058,0.0,0.0,202512-202605,0
O,10,42429,0.0,0.0,202512-202605,0
O,10,42507,0.0,0.0,202512-202605,0
O,10,42646,0.0,0.0,202512-202605,0
O,10,42648,0.0,0.0,202512-202605,0
O,10,42794,0.0,0.0,202512-202605,0
O,10,42339,0.0,0.0,202512-202605,0
O,10,43111,0.0,0.0,202512-202605,0
O,10,23172,0.0,0.0,202512-202605,0
O,10,31074,0.0,0.0,202512-202605,0
O,10,34359,0.0,0.0,202512-202605,0
O,10,38486,0.0,0.0,202512-202605,0
O,10,38309,0.0,0.0,202512-202605,0
O,10,42270,0.0,0.0,202512-202605,0
O,10,32268,0.0,0.0,202512-202605,0
O,10,16820,0.0,0.0,202512-202605,0
O,10,42506,0.0,0.0,202512-202605,0
O,10,42546,0.0,0.0,202512-202605,0
O,10,42798,0.0,0.0,202512-202605,0
O,10,43001,0.0,0.0,202512-202605,0
O,10,43180,0.0,0.0,202512-202605,0
O,10,43234,0.0,0.0,202512-202605,0
O,10,44324,0.0,0.0,202512-202605,0
O,10,30044,0.0,0.0,202512-202605,0
O,10,30292,0.0,0.0,202512-202605,0
O,10,22605,0.0,0.0,202512-202605,0
O,09,11564,0.0,0.0,202512-202605,0
O,10,41218,0.0,0.0,202512-202605,0
O,10,29623,0.0,0.0,202512-202605,0
O,10,35908,0.0,0.0,202512-202605,0
O,10,41204,0.0,0.0,202512-202605,0
O,11,64030,0.0,0.0,202512-202605,0
O,10,42205,0.0,0.0,202512-202605,0
O,10,42291,0.0,0.0,202512-202605,0
O,10,42395,0.0,0.0,202512-202605,0
O,10,42494,0.0,0.0,202512-202605,0
O,10,36612,0.0,0.0,202512-202605,0
O,10,29295,0.0,0.0,202512-202605,0
O,10,38429,0.0,0.0,202512-202605,0
O,10,42582,0.0,0.0,202512-202605,0
O,10,22370,0.0,0.0,202512-202605,0
O,10,35045,0.0,0.0,202512-202605,0
G,10,097076,0.0,0.0,202512-202605,0
G,10,208853,0.0,0.0,202512-202605,0
O,10,26951,0.0,0.0,202512-202605,0
O,10,35997,0.0,0.0,202512-202605,0
O,10,11603,0.0,0.0,202512-202605,0
O,10,40604,0.0,0.0,202512-202605,0
O,09,08834,0.0,0.0,202512-202605,0
O,10,36368,0.0,0.0,202512-202605,0
O,10,38667,0.0,0.0,202512-202605,0
O,10,38780,0.0,0.0,202512-202605,0
O,10,26945,0.0,0.0,202512-202605,0
O,10,11573,0.0,0.0,202512-202605,0
G,10,223140,0.0,0.0,202512-202605,0
G,10,122417,0.0,0.0,202512-202605,0
G,10,157061,0.0,0.0,202512-202605,0
G,10,110864,0.0,0.0,202512-202605,0
G,10,180898,0.0,0.0,202512-202605,0
G,10,177486,0.0,0.0,202512-202605,0
G,10,175044,0.0,0.0,202512-202605,0
